Longitude,Latitude,x,y,PM25 Annual Ground,PM25 Winter Ground,PM25 Spring Ground,PM25 Summer Ground,PM25 Fall Ground,SO2 Annual Ground,SO2 Winter Ground,SO2 Spring Ground,SO2 Summer Ground,SO2 Fall Ground,NOX Annual Ground,NOX Winter Ground,NOX Spring Ground,NOX Summer Ground,NOX Fall Ground,NH3 Annual Ground,NH3 Winter Ground,NH3 Spring Ground,NH3 Summer Ground,NH3 Fall Ground,PM25 Annual 150m,PM25 Winter 150m,PM25 Spring 150m,PM25 Summer 150m,PM25 Fall 150m,SO2 Annual 150m,SO2 Winter 150m,SO2 Spring 150m,SO2 Summer 150m,SO2 Fall 150m,NOX Annual 150m,NOX Winter 150m,NOX Spring 150m,NOX Summer 150m,NOX Fall 150m,NH3 Annual 150m,NH3 Winter 150m,NH3 Spring 150m,NH3 Summer 150m,NH3 Fall 150m,PM25 Annual 300m,PM25 Winter 300m,PM25 Spring 300m,PM25 Summer 300m,PM25 Fall 300m,SO2 Annual 300m,SO2 Winter 300m,SO2 Spring 300m,SO2 Summer 300m,SO2 Fall 300m,NOX Annual 300m,NOX Winter 300m,NOX Spring 300m,NOX Summer 300m,NOX Fall 300m,NH3 Annual 300m,NH3 Winter 300m,NH3 Spring 300m,NH3 Summer 300m,NH3 Fall 300m
-101.907907,31.713467,64,33,32112.5654787,41681.2719277,18654.0844998,20950.9649161,47045.3628514,9799.4624062,15350.3247442,6524.98253667,7640.24612344,9535.99171604,1177.51198506,3092.26783894,457.454861695,191.5820591,945.353632648,13078.5208921,20053.6123863,6991.55158151,7402.51732595,17844.0419473,22922.1842907,30566.9122387,11756.6509277,13200.6100607,36047.5397352,10690.9681441,16746.3113083,7007.54632505,8098.07377618,10661.1800866,1206.59409979,3337.08429557,357.151874021,207.01145398,855.777491425,11413.8848776,16758.2843124,5607.85975664,6696.49131447,16551.6663858,20968.0423212,28039.094318,11173.3192178,12158.3721603,32366.6167466,10719.433316,17201.6627953,7130.73430539,7392.56720228,10842.750526,1132.91856693,3078.67508924,357.280611382,237.262833516,798.352408081,11210.6759488,16278.2045159,5719.2002431,6001.51937329,16758.6565731
-102.870495,48.052793,65,84,26290.8734785,41714.9118024,11969.5589014,13125.7468069,38341.1458016,17834.861096,30662.9331784,13036.0335638,11325.4574321,16155.1049974,4043.57857843,11309.8521269,924.156260343,660.677215073,3190.24649898,14170.5795699,28207.0379115,3713.00095886,2278.04545005,22481.864718,24318.5526244,41411.1983542,9451.91787391,10537.7100743,35857.7814407,20080.4773789,35621.7697629,12513.0070747,12244.0824106,19558.6731921,5040.79086691,16187.2895582,739.820047078,525.990650229,2656.55356691,19060.5882918,38549.3977422,4678.88785982,2834.6107558,30169.7039841,23509.4884523,39524.0741862,9114.7726719,10151.1570896,35219.9333448,19925.1016477,37218.7864354,12504.6347605,11131.2546705,18524.7141526,4658.20594039,14781.9666372,719.333949093,483.495832445,2584.21192676,21147.2871392,40426.690785,5020.68810163,3300.19870492,35743.3644229
-102.502371,48.187304,66,84,29899.2414941,47929.4206191,14468.5923111,15534.2750296,41654.5754654,17922.1952202,29854.2635986,13949.4598471,11477.417922,16258.3790408,4489.14136541,12417.916366,1080.53244255,731.68605882,3632.98315379,16282.4608174,33372.0888773,4308.03685941,2431.29874641,25015.80954,26922.2075648,46308.5436677,11097.3024579,12142.860755,38125.5040893,19975.1919555,33885.7749259,13643.1359096,12433.1203176,19622.8681681,5321.6680091,16828.4146207,871.735359859,581.342759037,2939.30287209,21284.8947904,44056.8990312,5097.43864591,2971.57564221,33005.8242992,25790.8505774,43675.3732431,10590.7506213,11609.8838439,37260.6390079,19622.2012897,34482.6146093,13608.5868086,11608.8472122,18513.3708833,4919.24204022,15366.7346815,843.774911568,523.469867984,2871.67014554,23181.113833,45216.7624388,5358.95848667,3390.91677378,38671.5222977
-101.783376,31.749996,64,33,32112.5654787,41681.2719277,18654.0844998,20950.9649161,47045.3628514,9799.4624062,15350.3247442,6524.98253667,7640.24612344,9535.99171604,1177.51198506,3092.26783894,457.454861695,191.5820591,945.353632648,13078.5208921,20053.6123863,6991.55158151,7402.51732595,17844.0419473,22922.1842907,30566.9122387,11756.6509277,13200.6100607,36047.5397352,10690.9681441,16746.3113083,7007.54632505,8098.07377618,10661.1800866,1206.59409979,3337.08429557,357.151874021,207.01145398,855.777491425,11413.8848776,16758.2843124,5607.85975664,6696.49131447,16551.6663858,20968.0423212,28039.094318,11173.3192178,12158.3721603,32366.6167466,10719.433316,17201.6627953,7130.73430539,7392.56720228,10842.750526,1132.91856693,3078.67508924,357.280611382,237.262833516,798.352408081,11210.6759488,16278.2045159,5719.2002431,6001.51937329,16758.6565731
-101.804153,32.260771,64,35,31715.1881994,41427.3209613,18175.1153909,19934.0218066,47236.845557,9938.63908092,15507.8099242,6661.51724466,7763.2851917,9669.39486398,1297.60377902,3468.9321006,463.100253905,204.682142601,1027.84549479,12676.6735941,19228.2022025,6584.93934932,7314.53817695,17562.4006471,23006.4580911,31108.221703,11859.0844657,12635.0310092,36328.209336,11118.8239154,17481.1453109,7367.06896397,8252.16506975,11067.270282,1332.93366326,3742.28901598,374.468272555,215.170716999,927.615099372,11415.2041073,16646.991262,5529.80832491,6636.49671974,16821.7785411,21177.790271,28552.3934231,11376.4195758,11682.5654483,32987.1367492,11411.4349561,19112.7515355,7493.2791773,7419.37233887,11298.3998307,1241.09850174,3432.4960772,374.303147996,231.262429809,861.773420434,11281.1303576,16168.947042,5681.08451863,6115.58371513,17092.0325874
-102.566951,48.180213,65,84,26290.8734785,41714.9118024,11969.5589014,13125.7468069,38341.1458016,17834.861096,30662.9331784,13036.0335638,11325.4574321,16155.1049974,4043.57857843,11309.8521269,924.156260343,660.677215073,3190.24649898,14170.5795699,28207.0379115,3713.00095886,2278.04545005,22481.864718,24318.5526244,41411.1983542,9451.91787391,10537.7100743,35857.7814407,20080.4773789,35621.7697629,12513.0070747,12244.0824106,19558.6731921,5040.79086691,16187.2895582,739.820047078,525.990650229,2656.55356691,19060.5882918,38549.3977422,4678.88785982,2834.6107558,30169.7039841,23509.4884523,39524.0741862,9114.7726719,10151.1570896,35219.9333448,19925.1016477,37218.7864354,12504.6347605,11131.2546705,18524.7141526,4658.20594039,14781.9666372,719.333949093,483.495832445,2584.21192676,21147.2871392,40426.690785,5020.68810163,3300.19870492,35743.3644229
-104.468269,32.621034,58,37,20418.4573742,27731.1355428,11510.056401,12380.4169632,29996.7137724,7137.86042023,11649.512389,4735.79454041,5520.49880163,6540.24102435,834.099191227,2524.86289746,233.213326983,110.961204856,451.04638689,6983.46474453,10773.176973,3764.61254829,4116.88657039,9271.33735211,15431.1900555,21191.1824901,7365.23136407,8099.45043692,25004.2002589,8457.81819177,14915.4392221,4887.05720092,5974.2997189,7741.08792543,1004.36583548,3257.95882937,190.94469198,123.742042367,400.427375257,6822.0938048,9974.94186053,3453.43735488,4049.12456336,9760.08700886,15012.1475314,20179.2043556,7113.42535998,7553.0622852,25120.8948432,9535.54593584,18855.2141168,5067.65436579,5252.53601988,8655.47201294,934.67001382,3019.53216057,195.033543352,113.0968185,366.680577267,7316.87542535,10101.7698148,3744.67587074,3827.50281098,11473.5517943
-102.760938,47.848192,65,83,27009.673076,42834.4807827,12609.9208939,13227.0778844,39346.6302206,17313.5934412,28402.8198629,13214.7115341,10792.9223762,16679.936526,4133.97157093,11294.9214606,937.594182837,612.766901689,3601.8463152,14205.0529964,28693.6690448,3847.30985044,2573.27400784,21704.1646085,24729.2250322,42088.9363863,9903.95016048,10409.5087763,36494.6105221,19525.6865733,33181.6908664,12895.8834845,11566.3296502,20058.8965174,4936.89990548,15355.1072857,759.405474495,465.135370737,3105.87127421,18154.4740557,37008.9911497,4757.63304485,3056.26376331,27789.0599009,23894.4216676,40068.3149003,9541.14247559,9957.05426819,35977.7813771,19491.248212,35246.2025491,12854.7484692,10555.6137422,18991.8418305,4566.04060422,14068.2310468,740.214213075,413.761052821,2972.89557182,19807.9257106,38278.1153282,5073.51302347,3522.63600145,32291.0376618
-102.836021,47.476618,65,82,26925.4510276,41220.357483,13708.1898964,13625.9259358,39132.3335322,16178.6420963,23664.558771,13419.4508945,10598.8990917,16892.5131554,3932.40930855,10074.6157313,978.024438891,579.247103097,4021.64879992,13335.3561896,26127.6258333,4335.70981135,2411.09514254,20465.8001455,24131.9190467,39401.1339509,10375.568534,10699.2903452,36032.0958754,18328.0087519,27916.0251563,13462.9840083,11479.1318743,20140.9609578,4542.53443635,13264.6698025,806.469229605,465.33968508,3553.85890818,16335.1769263,32190.0421881,4954.0701974,2836.94125581,25355.9604125,23381.7632498,37588.3750486,9918.28407031,10263.7707991,35723.7720077,18349.0076518,29979.221421,13376.3766855,10769.6379597,18989.6407208,4221.23309677,12207.7311167,786.931711674,435.615452156,3374.55968649,17689.3785472,33151.1144593,5185.18630848,3243.84000614,29132.2161623
-102.776116,47.533532,65,82,26925.4510276,41220.357483,13708.1898964,13625.9259358,39132.3335322,16178.6420963,23664.558771,13419.4508945,10598.8990917,16892.5131554,3932.40930855,10074.6157313,978.024438891,579.247103097,4021.64879992,13335.3561896,26127.6258333,4335.70981135,2411.09514254,20465.8001455,24131.9190467,39401.1339509,10375.568534,10699.2903452,36032.0958754,18328.0087519,27916.0251563,13462.9840083,11479.1318743,20140.9609578,4542.53443635,13264.6698025,806.469229605,465.33968508,3553.85890818,16335.1769263,32190.0421881,4954.0701974,2836.94125581,25355.9604125,23381.7632498,37588.3750486,9918.28407031,10263.7707991,35723.7720077,18349.0076518,29979.221421,13376.3766855,10769.6379597,18989.6407208,4221.23309677,12207.7311167,786.931711674,435.615452156,3374.55968649,17689.3785472,33151.1144593,5185.18630848,3243.84000614,29132.2161623
-99.270046,28.549347,71,23,32928.6634798,44354.0227751,22079.5727484,23239.3937073,41717.3546492,13913.6430365,28065.3906512,9704.11336255,7821.51238682,9823.04750252,1667.47819309,4991.56108932,825.735093109,198.604050375,616.079128426,12563.84997,21546.9959578,6251.08771278,6877.09891326,15556.3308756,25042.5874245,36496.1674825,14473.0587133,13988.8925356,34957.1665919,13869.1540125,26661.4468285,9858.60746734,8020.52925566,10652.169836,1609.02982441,5008.26849034,608.476689222,194.784413956,553.351915719,11544.7157727,20431.1176407,5746.03455225,5578.39881792,14276.3787328,22938.942936,33465.6094663,14006.1009171,12754.0250009,31251.2091715,13040.5749526,22437.9536694,9932.12504577,8100.70596975,11298.7764172,1454.81369022,4412.34309134,622.963982957,193.316095788,526.542902569,11653.5033938,20561.3062898,5944.99707105,4764.63327325,15077.4374903
-98.161728,28.79559,74,24,60682.807857,74771.6207002,50049.9317106,53388.5792355,64079.5202539,17198.4926706,34580.9080978,12970.2220609,9037.33120499,11931.2937578,2902.723897,7619.26493812,2137.50274275,474.839573076,1313.08687256,20966.7206082,39078.763613,11361.0571329,9971.8019758,23414.4549863,40664.6613305,53792.0986841,30950.3409845,29818.535998,47819.4089601,16688.0376598,30509.3855274,13464.5836326,9713.53103231,12829.5116492,2497.28689842,6586.66212104,1655.98757572,471.908973388,1159.56713138,16793.5109488,31474.6793627,8697.96008076,6646.4334869,20245.2514551,36058.3126103,47070.5060032,28962.4706946,26876.0176065,41030.1573487,15437.6043233,23601.6225099,13572.2698086,10987.1686098,13188.3855507,2266.67888777,5660.51360469,1635.0248435,493.319481848,1172.70596115,15340.8781344,28301.1423457,8298.43012738,5501.13446101,19072.986606
-96.721151,30.697873,78,30,80159.9623445,100086.737764,65145.2254201,64006.4747934,91032.2931355,19525.8163974,35481.3132619,17406.1269433,12464.028603,12443.714747,5055.15293081,12258.5061783,4669.68243417,1000.91334327,2182.52217673,27953.9283613,52323.7683153,13787.6217515,11243.0165958,34361.7830416,51967.3988999,70259.9277105,38613.7575169,35863.1315249,62840.8493167,18849.598476,30869.0954181,17345.0164292,13613.2547825,13280.7747845,3786.9130973,8988.31417045,3335.2895444,885.407275265,1781.44102228,22321.6789805,42745.5319038,11036.0826244,8537.85032797,26727.0376258,45202.6999905,59935.2331724,35234.3318191,32260.225474,53081.1935921,18070.2465684,24557.1728103,17645.4421036,15193.6511368,14451.1227793,3352.79629777,7611.67594779,3123.64447671,838.505854931,1695.18913793,19786.0159539,36747.0702046,10721.8297217,7639.19414568,23752.8189581
-97.822375,28.987987,75,25,74345.1958595,91023.7185628,61270.3245461,63915.3320876,80622.4568017,18916.2896271,37554.1778272,14824.6222144,9780.55835613,13185.4751184,3828.02966084,9602.45464759,2967.93419014,658.973506529,1991.63895564,24780.2770471,46975.6567625,11806.3120498,10257.3218103,30015.0982772,48805.4529151,63982.3009974,38249.9668193,35579.4898833,57119.2221892,18331.1807388,32188.4558041,16133.0786956,10755.3181388,14016.4979472,3067.55950395,7426.84519381,2351.54202465,627.033788301,1714.41566507,19246.7033294,36935.9028666,9006.08285538,6789.36107629,24127.4293842,42504.9290609,54920.3540808,35510.3762454,31967.9139324,47320.7670323,17028.3245429,24170.8402431,16307.9774204,12750.9721149,14474.0720988,2789.71939508,6338.1400586,2287.21755646,698.340293315,1700.78609554,16887.9539162,32128.118079,8474.73474715,5730.81243632,21051.7266007
-104.29737,48.097665,62,84,24394.3067542,37387.4856022,11661.6568958,11923.9540609,36592.7592307,16618.1581023,26970.7391744,11247.7106738,9891.54652203,18180.8143503,3856.45654794,10222.8325172,696.696024075,491.74941092,3929.54316502,11666.5871211,22184.2474143,3037.83051512,2492.10945388,18951.2345727,22522.1045588,37255.4653875,8857.03301732,9390.12535541,34565.9532263,18885.6620041,32006.6526294,10954.6921829,10648.945382,21531.6804147,4655.50712114,14079.4078919,573.600636291,372.297210308,3537.37008382,15054.1140006,29362.7588277,3728.85040299,2979.14064941,24127.7785348,21852.2605071,35790.1972143,8525.90985765,9031.29177911,34028.9592223,18876.9809546,34263.1132558,11013.544105,9424.14432148,20468.7161291,4310.05615537,12865.0199769,570.807401612,319.626908971,3405.63394257,16488.8609617,30869.2980258,4026.87966173,3541.71959304,27424.1697061
-102.994272,47.789795,64,83,27081.1246407,44059.4515115,12338.9964523,13143.0706992,38769.2228693,16571.4447945,25899.7226519,12688.2630435,10221.9024624,17322.3186362,4122.456056,11102.0789882,798.793701089,495.999066406,4007.52983706,13973.6440939,28633.2305715,4025.29148158,2590.49463801,20643.8168764,24417.1890389,42004.3416918,9542.41900101,10234.1186793,35868.788492,18461.1438348,29589.9731297,12507.7910201,10921.9729689,20503.2739209,4647.5696892,13922.6505493,653.594519779,401.724161965,3539.84948778,17080.6863123,34820.1023687,4761.60953577,3068.90070528,25669.6175169,23505.8382609,39820.1685646,9176.74464489,9796.95266284,35197.8097936,18073.692264,30295.8031321,12456.8230216,9954.02971327,19309.6901948,4314.65325138,12809.3903687,641.749336822,363.946621954,3367.49542478,18311.7823421,35420.2926177,5018.17652866,3467.35395524,29283.490908
-102.293533,47.5728,66,82,28368.616546,44187.7960383,13840.0017922,13927.1453102,41497.642764,16985.2038723,26259.2181781,13910.932212,10871.1881152,16742.2130548,4288.49550588,11221.6451256,1116.348958,749.094441996,3981.28229849,14452.1191088,29301.2728216,4067.99874639,2303.79454939,22134.9025566,25601.7708898,42759.648821,10528.9327896,11148.0592849,37950.6659986,19134.9724672,30977.7408113,13166.3314886,11936.0226463,20069.7169433,4997.92678917,15046.8684473,881.457881749,576.123836382,3412.95555325,18124.0124536,37010.4885042,4916.17403939,2718.37192057,27843.9576027,24725.6161497,40606.1798155,10055.7981432,10728.1548294,37479.0880853,19310.6866145,33622.9700517,13156.504827,11077.3075781,19072.072052,4627.49818403,13780.7781074,855.096813429,534.711458081,3261.11053538,19687.9177793,38047.0588166,5220.07166612,3178.11808997,32240.4998256
-97.862374,28.934945,75,24,63047.0347607,77929.1264683,52118.7118006,54110.3409034,67509.6577611,18681.8340885,36834.0241295,14944.104425,9801.58000186,12845.3214291,3302.23812667,8273.20660002,2736.83496649,615.730815327,1504.27126421,21520.4761252,40770.9211724,11277.4479203,8871.44344921,25114.4892208,42679.9991516,56737.1681683,32569.4577999,30985.680165,50121.1236528,18023.7085969,31981.2788704,15468.74165,10691.162589,13699.0088743,2766.95676005,6930.66772865,2100.68523151,587.545894504,1327.49539949,17396.6730862,33304.7132623,8790.64832556,5964.25016312,21400.9289256,37586.4851921,49413.1897145,30339.9529254,28001.078266,42271.8871117,16756.7125046,24415.606472,15542.6898288,12563.3302312,14091.268188,2522.9901618,5939.59692613,2056.7195321,651.300243144,1330.73192739,15782.8028292,29909.1296067,8331.33425739,5057.85553076,19628.7175936
-103.774641,48.21268,63,84,31225.9109864,47525.1323942,16278.444812,17078.8578584,43990.4201052,17047.3427969,28227.2565444,12062.1801346,10150.9659695,17561.0922481,4067.04238502,11043.1530806,788.442918388,562.637539856,3779.96303105,15140.6054431,30077.3944873,4238.38145817,3465.80185232,22780.1321603,27388.8731153,45108.3440379,11956.4213699,12853.3374338,39620.6505869,19199.5619319,33352.9738061,11279.2281343,10830.3753849,20865.1722581,4877.3574784,15090.2072123,627.405467,409.318597254,3322.53133298,18194.5377786,36676.3087544,4779.01997049,3767.90911238,27548.7224198,26042.9463843,42432.8019357,11303.8604863,12192.7064345,38213.9371025,19318.6627464,36046.9080481,11316.891608,9618.50855736,19936.7434268,4499.47482662,13779.5157862,619.031482181,350.373675153,3173.69252502,19150.3388035,36949.9526099,4981.28467325,4295.53536726,30320.1666437
-102.742811,47.676392,65,82,26925.4510276,41220.357483,13708.1898964,13625.9259358,39132.3335322,16178.6420963,23664.558771,13419.4508945,10598.8990917,16892.5131554,3932.40930855,10074.6157313,978.024438891,579.247103097,4021.64879992,13335.3561896,26127.6258333,4335.70981135,2411.09514254,20465.8001455,24131.9190467,39401.1339509,10375.568534,10699.2903452,36032.0958754,18328.0087519,27916.0251563,13462.9840083,11479.1318743,20140.9609578,4542.53443635,13264.6698025,806.469229605,465.33968508,3553.85890818,16335.1769263,32190.0421881,4954.0701974,2836.94125581,25355.9604125,23381.7632498,37588.3750486,9918.28407031,10263.7707991,35723.7720077,18349.0076518,29979.221421,13376.3766855,10769.6379597,18989.6407208,4221.23309677,12207.7311167,786.931711674,435.615452156,3374.55968649,17689.3785472,33151.1144593,5185.18630848,3243.84000614,29132.2161623
-102.447776,47.932977,66,83,29683.6776237,47537.7202588,13997.3937392,14940.3045284,42237.1924857,17691.6283903,29696.5662393,13749.804539,10818.3956398,16326.8134876,4507.18710382,12378.8827264,1085.69856625,746.707183547,3718.5484507,15734.7199148,32868.8082072,3950.69606886,2379.78058324,23738.2349169,26849.1174566,46249.07545,10838.8401169,11748.694632,38541.2250418,19855.6032453,34297.49371,13213.6625017,11799.7390201,19700.5428181,5272.27235098,16545.2701777,865.722137129,558.376098069,3047.65965276,20167.7725184,42336.2227882,4845.91685961,2855.71485864,30626.9169925,25749.4722436,43641.0442191,10372.6821378,11215.345948,37736.9041866,19852.5059354,36107.1230319,13226.9184121,10974.2520165,18785.9959167,4864.49902548,15121.6616464,838.908528838,497.435565891,2923.54973055,21857.4143707,43275.4351182,5147.85061274,3305.53035531,35619.941562
-98.496048,28.537235,73,23,42470.398619,55281.1200522,30646.2526306,34881.4211731,48708.8972339,15544.6025443,31082.333605,11251.7810782,8499.24174821,11091.8640458,2113.6294317,5865.64012702,1371.59196091,313.335003978,852.724113806,15438.0922322,27876.8092974,8045.88772178,7998.77648009,17801.2246693,30320.7340917,42557.2036995,19225.5519273,20113.3156875,39102.553249,15205.9780526,28592.8322843,10929.4184576,8842.60847948,12188.7529382,1973.87666437,5719.13833109,1006.90645975,312.64605901,770.800923546,13596.8433875,24552.0704126,6882.97479638,5884.2391764,16971.4823949,27450.9169481,38303.4154746,18311.3773112,18221.1794456,34661.5384763,14133.3896893,23199.6919838,11009.4045647,9456.62738271,12452.8067814,1783.56724151,4964.9372438,1014.92839658,295.951604247,777.507306806,13237.1595465,23560.9889088,6916.62151816,4891.24905928,17371.6431671
